Date,Close/Last,Volume,Open,High,Low
04/01/2023,1.0002,N/A,1.0001,1.0002,0.9997
03/31/2023,1.00,N/A,1.00,1.0001,0.9997
03/30/2023,1.00,N/A,0.9997,1.00,0.9997
03/29/2023,0.9997,N/A,1.0001,0.9999,0.9997
03/28/2023,1.0001,N/A,0.9999,1.0001,0.9999
03/27/2023,0.9999,N/A,1.0001,1.0002,0.9998
03/26/2023,1.0001,N/A,1.0005,1.0003,1.00
03/25/2023,1.0005,N/A,1.0005,1.0005,1.0003
03/24/2023,1.0006,N/A,1.0007,1.001,1.0004
03/23/2023,1.0006,N/A,1.0006,1.001,1.0004
03/22/2023,1.0008,N/A,1.0011,1.0008,1.0002
03/21/2023,1.0012,N/A,1.0007,1.0015,1.0001
03/20/2023,1.0007,N/A,1.0009,1.0016,1.0002
03/19/2023,1.0008,N/A,1.0005,1.0009,1.0002
03/18/2023,1.0005,N/A,1.0004,1.0015,1.0004
03/17/2023,1.0004,N/A,1.0025,1.0018,1.0001
03/16/2023,1.0024,N/A,1.0028,1.0027,1.0019
03/15/2023,1.0025,N/A,1.0026,1.0036,1.0021
03/14/2023,1.0025,N/A,1.0036,1.0029,1.0022
03/13/2023,1.0035,N/A,1.0037,1.004,1.003
03/12/2023,1.0041,N/A,1.0058,1.0069,1.0039
03/11/2023,1.0065,N/A,1.0024,1.007,1.0026
03/10/2023,1.0027,N/A,1.0002,1.0317,1.001
03/09/2023,1.0002,N/A,1.0002,1.0005,1.0001
03/08/2023,1.0004,N/A,1.00,1.0007,0.9999
03/07/2023,1.00,N/A,0.9999,1.0003,0.9999
03/06/2023,0.9999,N/A,1.00,1.0003,0.9999
03/05/2023,1.00,N/A,1.0001,1.0002,1.00
03/04/2023,1.0001,N/A,1.0001,1.0001,1.00
03/03/2023,1.0002,N/A,1.0003,1.0002,1.0001
03/02/2023,1.0003,N/A,1.0001,1.0004,1.00
03/01/2023,1.0002,N/A,1.0001,1.0002,1.0001
02/28/2023,1.0001,N/A,1.0001,1.0002,1.00
02/27/2023,1.0001,N/A,1.0001,1.0002,1.00
02/26/2023,1.0001,N/A,1.0004,1.0002,1.00
02/25/2023,1.0004,N/A,1.0003,1.0008,1.0002
02/24/2023,1.0003,N/A,1.0001,1.0004,1.0001
02/23/2023,1.0001,N/A,1.0001,1.0005,1.00
02/22/2023,1.00,N/A,1.0002,1.0002,1.00
02/21/2023,1.0002,N/A,1.0001,1.0007,1.0002
02/20/2023,1.0001,N/A,1.0003,1.0002,0.9999
02/19/2023,1.0004,N/A,1.0001,1.0005,1.0003
02/18/2023,1.0001,N/A,1.0001,1.0001,1.00
02/17/2023,1.0002,N/A,1.0002,1.0004,1.0001
02/16/2023,1.0002,N/A,0.9999,1.0004,1.0001
02/15/2023,1.0004,N/A,1.0005,1.0004,1.00
02/14/2023,1.0002,N/A,1.0003,1.0003,1.00
02/13/2023,1.0002,N/A,1.0003,1.0005,0.9997
02/12/2023,1.0003,N/A,1.00,1.0007,1.00
02/11/2023,1.00,N/A,1.00,1.0001,1.00
02/10/2023,1.0001,N/A,1.00,1.0001,1.00
02/09/2023,1.00,N/A,0.9999,1.00,0.9999
02/08/2023,0.9999,N/A,1.00,1.00,0.9998
02/07/2023,1.00,N/A,1.00,1.0001,0.9999
02/06/2023,1.00,N/A,1.0001,1.00,0.9998
02/05/2023,1.0001,N/A,1.00,1.0002,0.9998
02/04/2023,1.0001,N/A,1.00,1.0001,0.9998
02/03/2023,1.00,N/A,0.9999,1.00,1.00
02/02/2023,1.00,N/A,1.00,1.0001,0.9999
02/01/2023,1.0001,N/A,1.0002,1.0001,0.9999
01/31/2023,1.0001,N/A,1.0001,1.0002,1.0001
01/30/2023,1.0001,N/A,0.9998,1.0001,1.00
01/29/2023,1.0003,N/A,1.0001,1.0004,1.00
01/28/2023,1.0001,N/A,1.00,1.0004,1.00
01/27/2023,1.00,N/A,1.0001,1.0002,0.9999
01/26/2023,1.0001,N/A,1.00,1.0001,0.9999
01/25/2023,1.0001,N/A,1.0001,1.0002,1.00
01/24/2023,1.0001,N/A,1.00,1.0002,1.00
01/23/2023,1.0001,N/A,1.00,1.0001,1.00
01/22/2023,1.0001,N/A,1.00,1.0002,1.00
01/21/2023,1.0001,N/A,1.0001,1.0001,1.00
01/20/2023,1.0001,N/A,1.00,1.0002,1.00
01/19/2023,1.00,N/A,1.0001,1.0001,0.9999
01/18/2023,1.00,N/A,1.0002,1.0002,0.9999
01/17/2023,1.0001,N/A,1.0002,1.0004,1.0001
01/16/2023,1.0001,N/A,1.0004,1.0007,1.0001
01/15/2023,1.0004,N/A,1.0003,1.0005,1.0003
01/14/2023,1.0003,N/A,1.0002,1.0004,1.0002
01/13/2023,1.0002,N/A,1.00,1.0005,1.00
01/12/2023,0.9999,N/A,1.00,1.0002,0.9999
01/11/2023,1.00,N/A,1.0001,1.0006,1.00
01/10/2023,1.0001,N/A,1.0002,1.0005,1.0001
01/09/2023,1.0003,N/A,1.0004,1.0004,1.0002
01/08/2023,1.0004,N/A,1.0005,1.0009,1.0003
01/07/2023,1.0004,N/A,1.0005,1.0008,0.9999
01/06/2023,1.0005,N/A,1.0001,1.0009,0.9998
01/05/2023,1.0001,N/A,1.0001,1.0007,0.9997
01/04/2023,1.0001,N/A,1.0007,1.0007,0.9998
01/03/2023,1.0007,N/A,1.0005,1.0009,0.9998
01/02/2023,1.0006,N/A,1.0007,1.0011,0.9999
01/01/2023,1.0007,N/A,1.0007,1.0016,0.9997
12/31/2022,1.0007,N/A,1.0003,1.0015,0.9999
12/30/2022,1.0003,N/A,1.0005,1.0009,0.9997
12/29/2022,1.0005,N/A,1.0007,1.0011,0.9997
12/28/2022,1.0006,N/A,1.0006,1.0009,0.9998
12/27/2022,1.0006,N/A,1.00,1.0011,0.9998
12/26/2022,1.0001,N/A,1.0004,1.0012,1.00
12/25/2022,1.0004,N/A,1.0012,1.0011,1.0004
12/24/2022,1.001,N/A,1.0008,1.0012,1.0003
12/23/2022,1.0009,N/A,1.001,1.0014,1.0002
12/22/2022,1.0009,N/A,1.0005,1.0012,1.00
12/21/2022,1.0006,N/A,1.0006,1.0009,1.0001
12/20/2022,1.0005,N/A,1.0002,1.0009,1.0002
12/19/2022,1.0003,N/A,1.0003,1.0004,0.9999
12/18/2022,1.0003,N/A,1.0008,1.0009,1.0002
12/17/2022,1.0009,N/A,1.0006,1.0009,1.0003
12/16/2022,1.0006,N/A,1.0004,1.001,1.0005
12/15/2022,1.0004,N/A,1.0004,1.0008,1.0001
12/14/2022,1.0003,N/A,1.0002,1.0007,1.0003
12/13/2022,1.0001,N/A,1.0007,1.0004,0.9998
12/12/2022,1.0006,N/A,1.0004,1.001,1.0002
12/11/2022,1.0004,N/A,1.0004,1.001,1.0004
12/10/2022,1.0003,N/A,1.0004,1.0005,1.0001
12/09/2022,1.0003,N/A,1.0006,1.0006,1.0002
12/08/2022,1.0006,N/A,1.0004,1.001,1.0002
12/07/2022,1.0005,N/A,1.0005,1.0007,1.0001
12/06/2022,1.0006,N/A,1.0002,1.0007,1.00
12/05/2022,1.0002,N/A,1.0003,1.0007,0.9999
12/04/2022,1.0003,N/A,1.0002,1.0009,1.0002
12/03/2022,1.0002,N/A,1.0001,1.0002,1.00
12/02/2022,1.0001,N/A,1.0001,1.0002,1.00
12/01/2022,1.0001,N/A,1.0004,1.0004,1.0001
11/30/2022,1.0003,N/A,1.0006,1.0007,1.0003
11/29/2022,1.0006,N/A,0.9996,1.0009,0.9997
11/28/2022,0.9997,N/A,0.9996,1.0003,0.9994
11/27/2022,0.9996,N/A,0.9996,1.0005,0.9994
11/26/2022,0.9996,N/A,0.9997,1.0002,0.9994
11/25/2022,0.9997,N/A,0.9994,1.0004,0.9993
11/24/2022,0.9995,N/A,0.9992,1.0003,0.9992
11/23/2022,0.9993,N/A,0.9993,1.0001,0.9989
11/22/2022,0.9993,N/A,0.999,0.9999,0.9993
11/21/2022,0.999,N/A,0.9989,0.9994,0.999
11/20/2022,0.999,N/A,0.9989,0.9997,0.999
11/18/2022,0.9989,N/A,0.9992,0.9994,0.9988
11/17/2022,0.9992,N/A,0.999,0.9998,0.9991
11/16/2022,0.9991,N/A,0.9988,0.9998,0.9989
11/15/2022,0.9994,N/A,1.0004,0.9998,0.999
11/14/2022,1.0003,N/A,0.9996,1.0006,0.9991
11/13/2022,0.9996,N/A,1.00,1.0006,0.9989
11/12/2022,1.00,N/A,0.9988,1.0006,0.9999
11/11/2022,0.9987,N/A,0.9992,0.9998,0.9985
11/10/2022,0.999,N/A,0.9993,0.9996,0.9982
11/09/2022,0.9995,N/A,1.0008,1.0007,0.9991
11/08/2022,1.0008,N/A,1.0005,1.0012,1.0003
11/07/2022,1.0006,N/A,1.0002,1.0011,1.0001
11/06/2022,1.0003,N/A,1.0009,1.0011,1.0002
11/05/2022,1.0009,N/A,1.0006,1.001,1.0002
11/04/2022,1.0006,N/A,1.0002,1.0009,1.0002
11/03/2022,1.0002,N/A,1.0005,1.0011,1.00
11/02/2022,1.0005,N/A,1.0005,1.0011,1.00
11/01/2022,1.0005,N/A,1.0002,1.001,1.00
10/31/2022,1.0003,N/A,1.0003,1.0007,1.00
10/30/2022,1.0003,N/A,1.0007,1.0009,1.0003
10/29/2022,1.0008,N/A,1.0007,1.001,1.0003
10/28/2022,1.0007,N/A,1.0007,1.0009,1.0002
10/27/2022,1.0007,N/A,1.0005,1.0008,1.0002
10/26/2022,1.0004,N/A,1.0008,1.0009,1.0003
10/25/2022,1.0008,N/A,1.0002,1.001,1.0002
10/24/2022,1.0001,N/A,1.0002,1.0008,0.9999
10/23/2022,1.0002,N/A,1.0005,1.0008,1.0001
10/22/2022,1.0005,N/A,1.0005,1.0007,1.0001
10/21/2022,1.0006,N/A,1.0005,1.0007,1.0002
10/20/2022,1.0005,N/A,1.0003,1.0008,1.00
10/19/2022,1.0003,N/A,1.0003,1.0005,1.00
10/18/2022,1.0003,N/A,1.0002,1.0004,1.0003
10/17/2022,1.0003,N/A,1.0001,1.0004,1.0001
10/16/2022,1.0001,N/A,1.0002,1.0004,1.0001
10/15/2022,1.0001,N/A,1.0001,1.0002,1.00
10/14/2022,1.0001,N/A,1.0003,1.0001,1.00
10/13/2022,1.0003,N/A,1.0001,1.0003,1.00
10/12/2022,1.0001,N/A,1.00,1.0002,1.00
10/11/2022,1.00,N/A,1.00,1.0001,0.9999
10/10/2022,1.00,N/A,1.0001,1.0002,0.9999
10/09/2022,1.0001,N/A,1.0001,1.0002,1.0001
10/08/2022,1.0002,N/A,1.00,1.0002,1.0001
10/07/2022,1.0001,N/A,1.00,1.0002,1.00
10/06/2022,1.0001,N/A,1.0001,1.0001,1.00
10/05/2022,1.0001,N/A,1.0001,1.0002,1.00
10/04/2022,1.0001,N/A,1.0001,1.0002,1.00
10/03/2022,1.00,N/A,1.0002,1.0001,1.00
10/02/2022,1.0002,N/A,1.0002,1.0003,1.0001
10/01/2022,1.0001,N/A,1.0004,1.0002,1.00
09/30/2022,1.0003,N/A,1.0001,1.0005,1.0002
09/29/2022,1.0001,N/A,1.0002,1.0003,1.0001
09/28/2022,1.0002,N/A,1.0002,1.0004,0.9999
09/27/2022,1.0001,N/A,1.0004,1.0007,1.0001
09/26/2022,1.0004,N/A,1.0003,1.0008,1.0002
09/25/2022,1.0003,N/A,1.0004,1.0007,1.0001
09/24/2022,1.0004,N/A,1.0004,1.0005,1.0003
09/23/2022,1.0004,N/A,1.0005,1.0006,1.0001
09/22/2022,1.0005,N/A,1.0005,1.0006,1.0001
09/21/2022,1.0006,N/A,1.0003,1.0007,1.0001
09/20/2022,1.0003,N/A,1.0005,1.0004,1.0002
09/19/2022,1.0004,N/A,1.0002,1.0006,1.0002
09/18/2022,1.0003,N/A,1.0004,1.0003,1.0001
09/17/2022,1.0003,N/A,1.0003,1.0005,1.0002
09/16/2022,1.0004,N/A,1.0004,1.0004,1.0001
09/15/2022,1.0004,N/A,1.0003,1.0009,1.0001
09/14/2022,1.0003,N/A,1.0001,1.0004,1.0002
09/13/2022,1.0001,N/A,1.0001,1.0005,1.0001
09/12/2022,1.0001,N/A,1.0001,1.0002,1.0001
09/11/2022,1.0001,N/A,1.0002,1.0002,1.00
09/10/2022,1.0002,N/A,1.0003,1.0003,1.0002
09/09/2022,1.0004,N/A,1.00,1.0004,1.0003
09/08/2022,1.00,N/A,0.9999,1.00,0.9999
09/07/2022,1.00,N/A,0.9999,1.00,0.9999
09/06/2022,0.9999,N/A,1.0001,1.00,0.9999
09/05/2022,1.0001,N/A,1.0001,1.0001,0.9999
09/04/2022,1.0001,N/A,1.0001,1.0001,1.00
09/03/2022,1.00,N/A,1.0004,1.0001,1.00
09/02/2022,1.0004,N/A,1.0003,1.0006,1.0001
09/01/2022,1.0002,N/A,1.0003,1.0006,1.0002
08/31/2022,1.0003,N/A,1.0003,1.0005,1.00
08/30/2022,1.0003,N/A,1.0002,1.0005,1.0001
08/29/2022,1.0002,N/A,1.0003,1.0005,1.00
08/28/2022,1.0003,N/A,1.0005,1.0005,1.0002
08/27/2022,1.0005,N/A,1.0006,1.0007,1.0002
08/26/2022,1.0007,N/A,1.0001,1.0007,1.0001
08/25/2022,1.0001,N/A,1.0001,1.0003,0.9999
08/24/2022,1.0003,N/A,1.0001,1.0003,0.9999
08/23/2022,1.0001,N/A,0.9999,1.0002,1.00
08/22/2022,0.9999,N/A,0.9999,0.9999,0.9999
08/21/2022,1.00,N/A,1.0001,1.0002,0.9999
08/20/2022,1.00,N/A,1.0001,1.00,1.00
08/19/2022,1.00,N/A,1.0001,1.0001,1.00
08/18/2022,1.00,N/A,1.00,1.0001,0.9999
08/17/2022,1.00,N/A,1.00,1.00,0.9999
08/16/2022,1.0001,N/A,1.0001,1.0001,1.00
08/15/2022,1.00,N/A,1.00,1.0001,1.00
08/14/2022,1.0001,N/A,1.0001,1.0002,1.00
08/13/2022,1.00,N/A,1.0002,1.0003,1.00
08/12/2022,1.0002,N/A,1.0001,1.0003,1.00
08/11/2022,1.0001,N/A,1.00,1.0002,1.00
08/10/2022,1.00,N/A,1.0001,1.0002,0.9999
08/09/2022,1.0001,N/A,0.9999,1.0002,1.00
08/08/2022,0.9999,N/A,1.00,1.0001,0.9999
08/07/2022,1.00,N/A,0.9998,1.0001,0.9999
08/06/2022,0.9999,N/A,0.999,1.00,0.9997
08/05/2022,0.9988,N/A,0.9999,1.00,0.9988
08/04/2022,0.9999,N/A,0.9999,1.0001,0.9999
08/03/2022,0.9999,N/A,1.00,1.0001,0.9998
08/02/2022,1.00,N/A,1.0001,1.0001,1.00
08/01/2022,1.0002,N/A,1.0001,1.0002,1.00
07/31/2022,1.0001,N/A,1.0002,1.0002,1.00
07/30/2022,1.0002,N/A,1.0002,1.0003,1.0001
07/29/2022,1.0002,N/A,1.0001,1.0004,1.0001
07/28/2022,1.0001,N/A,1.00,1.0002,1.0001
07/27/2022,1.00,N/A,1.00,1.0003,1.00
07/26/2022,1.0001,N/A,1.00,1.0002,1.00
07/25/2022,1.00,N/A,0.9999,1.00,0.9999
07/24/2022,0.9999,N/A,0.9999,1.0001,0.9997
07/23/2022,0.9999,N/A,1.0001,1.00,0.9999
07/22/2022,1.00,N/A,1.0002,1.0001,0.9999
07/21/2022,1.0001,N/A,1.00,1.0002,1.0001
07/20/2022,1.00,N/A,1.00,1.00,0.9999
07/19/2022,1.00,N/A,1.00,1.00,0.9999
07/18/2022,1.00,N/A,0.9999,1.0001,0.9999
07/17/2022,0.9999,N/A,1.0002,1.0001,0.9999
07/16/2022,1.0001,N/A,0.9998,1.0002,0.9999
07/15/2022,0.9998,N/A,0.9996,0.9998,0.9997
07/14/2022,0.9997,N/A,0.9997,0.9998,0.9996
07/13/2022,0.9997,N/A,0.999,0.9998,0.9995
07/12/2022,0.999,N/A,0.9994,0.9992,0.999
07/11/2022,0.9994,N/A,0.9993,0.9995,0.9994
07/10/2022,0.9993,N/A,0.9995,1.00,0.9992
07/09/2022,0.9996,N/A,0.9995,0.9998,0.9995
07/08/2022,0.9995,N/A,0.9992,0.9996,0.9994
07/07/2022,0.9992,N/A,0.9991,0.9994,0.999
07/06/2022,0.9991,N/A,0.9991,0.9995,0.9991
07/05/2022,0.9991,N/A,0.9991,0.9993,0.999
07/03/2022,0.9993,N/A,0.9994,0.9994,0.999
07/02/2022,0.9993,N/A,0.9996,0.9994,0.999
07/01/2022,0.9996,N/A,0.9992,1.0001,0.9991
06/30/2022,0.9992,N/A,0.9994,0.9997,0.999
06/29/2022,0.9994,N/A,0.9994,0.9997,0.999
06/28/2022,0.9994,N/A,0.9994,0.9998,0.999
06/27/2022,0.9994,N/A,1.00,0.9998,0.9991
06/26/2022,1.00,N/A,0.9995,1.0005,0.9999
06/25/2022,0.9995,N/A,0.9995,0.9997,0.9995
06/24/2022,0.9995,N/A,0.9987,0.9997,0.9993
06/23/2022,0.9987,N/A,0.9988,0.999,0.9986
06/22/2022,0.9988,N/A,0.9988,0.9989,0.9987
06/21/2022,0.9988,N/A,0.9988,0.999,0.9988
06/20/2022,0.9988,N/A,0.999,0.999,0.9988
06/19/2022,0.9989,N/A,0.9997,0.9993,0.9988
06/18/2022,0.9997,N/A,0.998,0.9999,0.999
06/17/2022,0.998,N/A,0.9997,0.9983,0.9974
06/16/2022,0.9997,N/A,1.0003,1.0002,0.9997
06/15/2022,1.0003,N/A,0.9999,1.0006,1.0002
06/14/2022,1.00,N/A,0.9999,1.0004,0.9999
06/13/2022,0.9998,N/A,1.001,1.0004,0.9997
06/12/2022,1.0012,N/A,1.0005,1.0023,1.0002
06/11/2022,1.0004,N/A,1.0003,1.0006,0.9999
06/10/2022,1.0003,N/A,1.0004,1.0004,0.9994
06/09/2022,1.0005,N/A,1.0004,1.0006,0.9994
06/08/2022,1.0002,N/A,1.0002,1.0007,0.9995
06/07/2022,1.0001,N/A,0.9997,1.0005,0.9995
06/06/2022,0.9998,N/A,1.00,1.0001,0.9994
06/05/2022,1.0001,N/A,1.0001,1.0003,0.9999
06/04/2022,0.9999,N/A,1.0002,1.0004,0.9998
06/03/2022,1.0003,N/A,1.0003,1.0005,0.9994
06/02/2022,1.0002,N/A,1.0015,1.0007,0.9997
06/01/2022,1.0016,N/A,0.9997,1.0019,0.9998
05/31/2022,0.9997,N/A,0.9997,0.9999,0.9997
05/30/2022,0.9996,N/A,0.9997,1.0003,0.9994
05/29/2022,0.9998,N/A,0.9999,1.0003,0.9997
05/28/2022,0.9999,N/A,0.9999,1.00,0.9995
05/27/2022,0.9999,N/A,0.9997,0.9999,0.9997
05/26/2022,0.9997,N/A,0.9995,0.9997,0.9992
05/25/2022,0.9995,N/A,0.9997,0.9996,0.9991
05/24/2022,0.9997,N/A,0.9994,0.9999,0.9991
05/23/2022,0.9994,N/A,0.9995,0.9996,0.9994
05/22/2022,0.9995,N/A,0.9997,0.9998,0.9994
05/21/2022,0.9997,N/A,0.9995,0.9998,0.9993
05/20/2022,0.9996,N/A,0.9996,0.9999,0.9996
05/19/2022,0.9996,N/A,0.9993,1.00,0.9993
05/18/2022,0.9993,N/A,0.9997,0.9995,0.9988
05/17/2022,0.9997,N/A,0.9995,0.9999,0.9997
05/16/2022,0.9995,N/A,0.9995,0.9998,0.9989
05/15/2022,0.9995,N/A,0.9996,0.9998,0.9994
05/14/2022,0.9997,N/A,0.9997,1.0004,0.999
05/13/2022,0.9997,N/A,1.0015,1.0001,0.9988
05/12/2022,1.0015,N/A,0.9988,1.0019,0.9982
05/11/2022,0.9991,N/A,1.0006,1.0008,0.9991
05/10/2022,1.0008,N/A,1.0004,1.0012,1.0002
05/09/2022,1.0005,N/A,1.0004,1.0006,1.0003
05/08/2022,1.0004,N/A,1.0003,1.0005,1.0003
05/07/2022,1.0003,N/A,1.0003,1.0004,1.0002
05/06/2022,1.0003,N/A,1.0001,1.0003,1.0001
05/05/2022,1.0001,N/A,1.00,1.0003,1.00
05/04/2022,1.0001,N/A,1.0002,1.0002,0.9999
05/03/2022,1.0002,N/A,1.0003,1.0002,1.0001
05/02/2022,1.0002,N/A,1.0003,1.0003,1.0001
05/01/2022,1.0002,N/A,1.0005,1.0004,1.0002
04/30/2022,1.0005,N/A,1.0003,1.0006,1.0003
04/29/2022,1.0003,N/A,1.0002,1.0004,1.0002
04/28/2022,1.0001,N/A,1.0002,1.0003,1.0001
04/27/2022,1.0002,N/A,1.0002,1.0003,1.00
04/26/2022,1.0003,N/A,1.0002,1.0004,1.0002
04/25/2022,1.0003,N/A,1.0003,1.0006,1.00
04/24/2022,1.0003,N/A,1.0003,1.0005,1.0002
04/23/2022,1.0004,N/A,1.0003,1.0005,1.0002
04/22/2022,1.0003,N/A,1.0002,1.0005,1.0002
04/21/2022,1.0003,N/A,1.0004,1.0005,1.0002
04/20/2022,1.0004,N/A,1.0003,1.0004,1.0002
04/19/2022,1.0003,N/A,1.0004,1.0005,1.0002
04/18/2022,1.0004,N/A,1.0003,1.0005,1.0001
04/17/2022,1.0004,N/A,1.0003,1.0006,1.0003
04/16/2022,1.0005,N/A,1.0004,1.0006,1.0004
04/15/2022,1.0004,N/A,1.0003,1.0006,1.0003
04/14/2022,1.0002,N/A,1.0004,1.0004,1.0001
04/13/2022,1.0004,N/A,1.0003,1.0005,1.0002
04/12/2022,1.0003,N/A,1.0004,1.0006,1.0003
04/11/2022,1.0004,N/A,1.0006,1.0007,1.0004
04/10/2022,1.0007,N/A,1.0005,1.0008,1.0005
04/09/2022,1.0003,N/A,1.0002,1.0005,1.0002
04/08/2022,1.0002,N/A,1.0001,1.0003,1.0002
04/07/2022,1.0002,N/A,1.0004,1.0003,1.0001
04/06/2022,1.0005,N/A,1.0001,1.0006,1.0004
04/05/2022,1.0001,N/A,1.0003,1.0003,1.00
04/04/2022,1.0003,N/A,1.00,1.0004,1.0002
04/03/2022,1.00,N/A,1.0002,1.0001,0.9998
04/02/2022,1.0003,N/A,1.0004,1.0006,1.0001
04/01/2022,1.0004,N/A,1.0003,1.0006,1.0003
03/31/2022,1.0004,N/A,1.0001,1.0005,1.0002
03/30/2022,1.0002,N/A,1.0001,1.0002,1.0001
03/29/2022,1.0001,N/A,1.0001,1.0004,1.0001
03/28/2022,1.0001,N/A,1.00,1.0002,1.00
03/27/2022,1.00,N/A,1.0003,1.0003,0.9997
03/26/2022,1.0004,N/A,1.0004,1.0005,1.0003
03/25/2022,1.0004,N/A,1.0001,1.0006,1.0004
03/24/2022,1.0001,N/A,1.0001,1.0004,1.0001
03/23/2022,1.0001,N/A,1.0001,1.0003,1.00
03/22/2022,1.0001,N/A,1.0002,1.0003,1.00
03/21/2022,1.0001,N/A,1.0003,1.0002,1.00
03/20/2022,1.0003,N/A,1.0003,1.0004,1.0002
03/19/2022,1.0003,N/A,1.00,1.0004,1.0001
03/18/2022,1.0001,N/A,1.0007,1.0004,1.00
03/17/2022,1.0007,N/A,1.0005,1.0009,1.0006
03/16/2022,1.0006,N/A,1.0007,1.0008,1.0004
03/15/2022,1.0006,N/A,1.0006,1.0008,1.0005
03/14/2022,1.0006,N/A,1.0002,1.0009,1.0006
03/13/2022,1.0002,N/A,1.0003,1.0003,1.0001
03/12/2022,1.0003,N/A,1.0002,1.0004,1.0001
03/11/2022,1.0002,N/A,1.0005,1.0004,1.0002
03/10/2022,1.0004,N/A,1.0005,1.0008,1.0001
03/09/2022,1.0006,N/A,1.0003,1.0007,1.0004
03/08/2022,1.0004,N/A,1.0005,1.0006,1.0002
03/07/2022,1.0006,N/A,1.0003,1.0008,1.0005
03/06/2022,1.0003,N/A,1.0004,1.0007,1.0002
03/03/2022,1.0003,N/A,1.0004,1.0009,1.0001
03/02/2022,1.0006,N/A,1.0008,1.0009,1.0006
03/01/2022,1.0006,N/A,1.0006,1.0009,1.0006
02/28/2022,1.0006,N/A,1.0007,1.0009,1.0004
02/27/2022,1.0007,N/A,1.0008,1.001,1.0006
02/26/2022,1.0008,N/A,1.0008,1.0011,1.0007
02/25/2022,1.0007,N/A,1.0009,1.001,1.0007
02/24/2022,1.0009,N/A,1.0018,1.0012,1.0008
02/23/2022,1.0019,N/A,1.0012,1.003,1.0007
02/22/2022,1.0011,N/A,1.0012,1.0013,1.0011
02/21/2022,1.001,N/A,1.0009,1.0015,1.0009
02/20/2022,1.0009,N/A,1.0008,1.0012,1.0009
02/19/2022,1.0007,N/A,1.0009,1.0009,1.0006
02/18/2022,1.0009,N/A,1.0008,1.001,1.0005
02/17/2022,1.0009,N/A,1.0006,1.001,1.0007
02/16/2022,1.0006,N/A,1.0007,1.0008,1.0005
02/15/2022,1.0007,N/A,1.0006,1.0008,1.0006
02/14/2022,1.0006,N/A,1.0006,1.0008,1.0004
02/13/2022,1.0007,N/A,1.0007,1.0009,1.0006
02/12/2022,1.0007,N/A,1.0008,1.0009,1.0006
02/11/2022,1.0009,N/A,1.0009,1.001,1.0006
02/10/2022,1.0009,N/A,1.001,1.0011,1.0008
02/09/2022,1.001,N/A,1.0009,1.0011,1.0009
02/08/2022,1.0008,N/A,1.001,1.001,1.0008
02/07/2022,1.0009,N/A,1.0008,1.0011,1.0007
02/06/2022,1.0008,N/A,1.0009,1.001,1.0006
02/05/2022,1.0009,N/A,1.0008,1.001,1.0007
02/04/2022,1.0007,N/A,1.0007,1.0008,1.0006
02/03/2022,1.0007,N/A,1.0006,1.0009,1.0005
02/02/2022,1.0006,N/A,1.0007,1.0008,1.0005
02/01/2022,1.0008,N/A,1.0007,1.0008,1.0006
01/31/2022,1.0006,N/A,1.0005,1.0008,1.0005
01/30/2022,1.0005,N/A,1.0007,1.0008,1.0004
01/29/2022,1.0006,N/A,1.0007,1.0007,1.0003
01/28/2022,1.0007,N/A,1.0007,1.0007,1.0004
01/27/2022,1.0007,N/A,1.0007,1.0008,1.0002
01/26/2022,1.0007,N/A,1.0007,1.0009,1.0005
01/25/2022,1.0006,N/A,1.0005,1.0009,1.0005
01/24/2022,1.0008,N/A,1.0007,1.0009,1.0005
01/23/2022,1.0007,N/A,1.001,1.0011,1.0006
01/22/2022,1.001,N/A,1.0007,1.0011,1.0004
01/21/2022,1.0007,N/A,1.0003,1.0009,1.0004
01/20/2022,1.0002,N/A,1.0003,1.0004,1.0001
01/19/2022,1.0005,N/A,1.0004,1.0005,1.0003
01/18/2022,1.0004,N/A,1.0004,1.0005,1.0002
01/17/2022,1.0004,N/A,1.0004,1.0004,1.0002
01/16/2022,1.0004,N/A,1.0003,1.0005,1.0004
01/15/2022,1.0003,N/A,1.0004,1.0004,1.00
01/14/2022,1.0003,N/A,1.0004,1.0004,1.0002
01/13/2022,1.0004,N/A,1.0005,1.0004,1.0002
01/12/2022,1.0005,N/A,1.0004,1.0005,1.0003
01/11/2022,1.0004,N/A,1.0001,1.0005,1.0002
01/10/2022,1.0003,N/A,1.0002,1.0004,1.0001
01/09/2022,1.0001,N/A,1.00,1.0005,1.00
01/08/2022,1.0002,N/A,1.00,1.0002,1.00
01/07/2022,1.00,N/A,1.00,1.00,0.9999
01/06/2022,0.9999,N/A,0.9999,1.00,0.9997
01/05/2022,1.00,N/A,1.0001,1.0001,0.9999
01/04/2022,1.0001,N/A,1.00,1.0001,1.00
01/03/2022,1.0001,N/A,1.0001,1.0001,0.9999
01/02/2022,1.0001,N/A,1.0001,1.0002,1.00
01/01/2022,1.0002,N/A,1.0001,1.0002,1.0001
12/31/2021,1.00,N/A,1.00,1.0001,0.9999
12/30/2021,1.0001,N/A,1.0001,1.0001,1.00
12/29/2021,1.0002,N/A,1.0002,1.0002,1.00
12/28/2021,1.0002,N/A,1.0005,1.0003,1.0001
12/27/2021,1.0005,N/A,1.0004,1.0005,1.0003
12/26/2021,1.0004,N/A,1.0005,1.0007,1.0004
12/25/2021,1.0005,N/A,1.0007,1.0007,1.0004
